transaction_id,project_id,supplier_id,material_id,worker_id,equipment_id,po_number,po_date,expected_delivery_date,actual_delivery_date,delivery_delay_days,quantity,material_cost,labor_days,labor_cost,equipment_usage_days,fuel_cost,equipment_cost,transportation_cost,rework_cost,total_transaction_cost,po_status,transaction_status,quality_issue_flag,downtime_hours,utilization_flag
12052,10016,30021,20079,40314,5003,PO712052,11/11/2025,12/09/2024,12/02/2026,17,87,250560,9,65061,17,48390,242488,18434,13447,638380,Partial,Pending,Yes,9,Underutilized
12053,10033,30061,20136,40135,5006,PO712053,07/04/2025,07/02/2026,07/12/2026,10,51,545343,2,15826,1,17072,5786,4532,6473,595032,Open,Pending,Yes,16,Optimal
12054,10040,30035,20178,40176,5004,PO712054,03/03/2026,04/09/2025,05/04/2025,25,169,261612,3,17607,7,18409,40166,8656,1016,347466,Closed,Completed,Yes,24,Underutilized
12055,10006,30092,20102,40260,5007,PO712055,09/04/2026,10/05/2025,11/02/2024,16,144,2982384,14,61544,14,49497,208656,6692,7219,3315992,Partial,Pending,No,19,Optimal
12056,10036,30014,20161,40419,5023,PO712056,06/08/2025,06/02/2026,07/03/2025,19,168,2027928,8,45808,16,42520,81536,16003,4611,2218406,Open,Completed,No,14,Optimal
12057,10002,30020,20087,40160,5050,PO712057,01/03/2025,02/05/2023,02/06/2024,13,32,784736,15,60030,7,31300,91693,9259,19545,996563,Closed,Completed,Yes,5,Optimal
12058,10049,30054,20064,40325,5049,PO712058,04/10/2024,04/05/2025,05/08/2024,21,33,172722,2,6576,16,6697,118144,19504,23182,346825,Partial,Pending,No,9,Optimal
12059,10035,30012,20035,40493,5003,PO712059,01/01/2026,01/04/2026,01/06/2026,2,9,99693,1,7875,9,6768,86670,14909,1173,217088,Open,Pending,Yes,19,Optimal
12060,10028,30056,20005,40430,5001,PO712060,08/10/2024,08/09/2025,09/07/2024,17,112,369376,12,81924,8,40915,112768,29536,14623,649142,Open,Pending,Yes,23,Underutilized
12061,10004,30022,20141,40377,5047,PO712061,04/01/2025,05/10/2024,05/07/2026,21,21,167895,5,29630,17,28453,253572,28268,14285,522103,Open,Pending,No,0,Underutilized
12062,10050,30066,20158,40333,5030,PO712062,02/10/2023,02/02/2024,02/02/2024,0,57,1347081,4,16448,3,1101,11358,10103,11552,1397643,Closed,Pending,Yes,18,Optimal
12063,10049,30041,20150,40467,5040,PO712063,05/05/2024,06/06/2023,06/12/2023,6,48,286176,3,25431,10,47503,119400,4782,8951,492243,Closed,Pending,Yes,11,Optimal
12064,10005,30092,20140,40431,5016,PO712064,12/08/2024,01/08/2024,02/02/2024,25,44,851708,12,108360,4,10223,56992,29333,215,1056831,Partial,Completed,No,16,Underutilized
12065,10024,30075,20088,40090,5048,PO712065,07/02/2026,08/04/2024,08/06/2025,14,198,1886346,9,48123,7,43469,81858,4509,14113,2078418,Closed,Pending,Yes,3,Optimal
12066,10038,30099,20037,40285,5040,PO712066,05/09/2025,05/05/2027,06/09/2026,23,92,192924,8,26936,1,45986,6654,22960,24249,319709,Partial,Completed,No,3,Optimal
12067,10009,30080,20060,40397,5012,PO712067,01/04/2024,01/11/2024,02/05/2024,25,97,1885001,15,119790,13,12958,78832,1016,14061,2111658,Open,Completed,Yes,5,Optimal
12068,10046,30038,20129,40287,5035,PO712068,06/10/2023,06/09/2024,07/11/2023,20,153,1360170,11,60467,14,5069,97118,13202,6515,1542541,Closed,Completed,No,15,Optimal
12069,10024,30041,20137,40411,5020,PO712069,05/04/2025,06/05/2024,06/01/2025,8,133,3323803,7,29470,13,47811,138632,5773,7714,3553203,Partial,Completed,No,18,Optimal
12070,10022,30002,20187,40446,5004,PO712070,01/11/2025,02/05/2025,02/10/2025,5,169,222404,6,47484,9,44287,78507,2680,3430,398792,Open,Completed,Yes,21,Optimal
12071,10048,30071,20185,40019,5029,PO712071,04/12/2025,05/10/2025,06/05/2024,14,57,1137036,14,58044,10,11244,85170,10830,6257,1308581,Open,Completed,No,18,Optimal
12072,10020,30096,20106,40377,5024,PO712072,11/03/2024,11/12/2025,11/06/2026,6,137,1219711,6,35556,7,34986,80360,22514,12149,1405276,Closed,Completed,Yes,4,Underutilized
12073,10041,30095,20025,40242,5003,PO712073,09/08/2023,09/11/2023,09/04/2025,17,37,845154,4,27704,7,10219,95368,2414,16344,997203,Partial,Pending,Yes,0,Optimal
12074,10050,30030,20131,40416,5006,PO712074,05/01/2024,06/07/2023,06/08/2024,13,58,573910,9,47214,8,27330,91376,11230,19918,770978,Closed,Pending,Yes,4,Underutilized
12075,10031,30021,20073,40201,5043,PO712075,06/12/2026,07/10/2025,07/10/2025,0,66,911262,5,12525,4,19277,58268,6283,15573,1023188,Partial,Completed,No,10,Underutilized
12076,10034,30097,20016,40139,5006,PO712076,10/06/2024,10/06/2025,10/03/2026,9,72,851688,10,56950,20,16814,81200,9141,4042,1019835,Partial,Pending,Yes,3,Optimal
12077,10015,30031,20112,40042,5041,PO712077,01/04/2026,01/11/2026,02/02/2026,22,87,819714,2,6036,2,15245,23080,19552,10541,894168,Closed,Pending,No,3,Underutilized
12078,10038,30056,20040,40276,5038,PO712078,11/05/2025,12/10/2023,12/11/2023,1,95,956840,7,34825,2,28630,23524,7610,21774,1073203,Open,Pending,No,9,Optimal
12079,10044,30007,20034,40098,5018,PO712079,05/08/2024,06/07/2023,07/02/2023,25,31,741923,6,47106,4,2814,20604,11501,3637,827585,Closed,Completed,Yes,18,Underutilized
12080,10022,30071,20136,40381,5026,PO712080,04/02/2025,04/06/2027,05/06/2026,18,8,85544,1,8932,3,43557,15102,28070,24779,205984,Closed,Pending,No,24,Underutilized
12081,10035,30074,20100,40205,5031,PO712081,06/10/2025,07/04/2025,07/02/2026,10,140,1494080,12,100044,16,21809,204320,18339,6937,1845529,Partial,Pending,No,12,Optimal
12082,10044,30089,20050,40186,5026,PO712082,08/05/2026,09/07/2024,09/03/2025,8,180,3316860,3,25737,17,17798,216172,16935,3663,3597165,Partial,Completed,No,17,Underutilized
12083,10019,30098,20079,40044,5027,PO712083,09/10/2025,10/01/2024,10/07/2024,6,59,169920,4,31752,9,3588,112293,19429,21584,358566,Partial,Pending,Yes,5,Optimal
12084,10032,30061,20161,40476,5004,PO712084,03/05/2024,03/03/2025,03/06/2025,3,120,1448520,3,14211,5,31615,63165,3531,15523,1576565,Partial,Completed,No,0,Optimal
12085,10003,30008,20037,40062,5047,PO712085,08/07/2024,08/06/2026,09/10/2024,11,150,314550,7,65254,12,25767,40800,22191,16593,485155,Closed,Completed,No,15,Optimal
12086,10023,30069,20167,40089,5026,PO712086,10/07/2025,11/11/2024,11/01/2025,2,189,2522961,3,16074,3,45310,33078,27115,3570,2648108,Closed,Completed,Yes,20,Optimal
12087,10010,30043,20164,40266,5034,PO712087,02/05/2025,02/03/2026,03/06/2025,20,188,340092,12,24888,20,30018,152480,6889,19139,573506,Closed,Completed,No,21,Optimal
12088,10001,30032,20129,40083,5010,PO712088,11/03/2026,12/02/2024,12/03/2026,25,181,1609090,7,27440,9,24871,78687,9864,1151,1751103,Closed,Pending,No,22,Underutilized
12089,10014,30029,20165,40030,5011,PO712089,01/08/2024,02/01/2024,02/02/2026,25,179,3337097,15,71055,14,38260,201614,1432,23611,3673069,Partial,Pending,Yes,6,Optimal
12090,10008,30006,20091,40375,5021,PO712090,05/01/2024,06/05/2023,06/03/2024,10,165,3387450,11,26180,13,32665,65377,22383,4748,3538803,Open,Completed,Yes,24,Optimal
12091,10007,30051,20196,40164,5015,PO712091,04/06/2025,05/02/2025,05/12/2025,10,36,56988,8,50080,7,46654,68418,23688,177,246005,Closed,Pending,Yes,24,Optimal
12092,10001,30072,20083,40368,5043,PO712092,12/11/2024,01/05/2025,01/06/2026,13,75,1369350,13,32201,13,26247,105950,23384,4905,1562037,Open,Pending,Yes,13,Optimal
12093,10050,30011,20192,40250,5020,PO712093,05/12/2024,05/03/2025,05/06/2026,15,125,287500,2,15196,19,13150,121999,4096,3113,445054,Closed,Pending,Yes,20,Optimal
12094,10031,30025,20026,40062,5027,PO712094,04/01/2026,05/05/2025,05/05/2025,0,159,498465,3,27966,1,5437,14519,10959,17687,575033,Partial,Completed,Yes,16,Underutilized
12095,10019,30082,20045,40329,5047,PO712095,06/11/2025,06/02/2026,07/09/2024,13,148,827320,12,66840,13,2812,75049,4581,15898,992500,Partial,Pending,No,20,Underutilized
12096,10034,30029,20049,40356,5021,PO712096,02/04/2023,02/04/2025,03/07/2024,19,13,265122,13,43329,1,11216,7069,28409,17312,372457,Closed,Completed,No,12,Underutilized
12097,10023,30099,20022,40147,5001,PO712097,11/07/2025,12/09/2024,12/11/2024,2,194,917426,2,7626,13,35036,77701,23272,19086,1080147,Open,Pending,No,13,Underutilized
12098,10030,30075,20115,40172,5030,PO712098,11/05/2024,11/02/2025,12/09/2024,25,50,177250,1,8789,14,34652,133490,18058,24964,397203,Partial,Pending,No,1,Underutilized
12099,10021,30038,20188,40422,5004,PO712099,03/04/2025,04/08/2023,04/06/2024,10,191,2302123,11,95095,15,48996,220995,28021,5442,2700672,Closed,Completed,Yes,13,Underutilized
12100,10040,30065,20060,40041,5010,PO712100,03/02/2025,03/05/2026,04/05/2024,7,66,1282578,13,76531,11,22788,94248,13053,12684,1501882,Partial,Pending,Yes,14,Optimal
12101,10009,30018,20058,40189,5050,PO712101,03/03/2025,04/02/2023,04/12/2024,22,7,99736,9,68157,7,7660,96936,24460,5531,302480,Open,Pending,No,19,Underutilized
12102,10036,30050,20012,40351,5038,PO712102,09/03/2025,09/10/2026,09/02/2027,4,71,375874,1,9025,2,33223,7744,4508,15859,446233,Open,Pending,Yes,24,Underutilized
12103,10004,30011,20014,40322,5014,PO712103,03/01/2026,03/04/2026,03/12/2026,8,115,2218120,9,76230,4,1317,51516,24931,20478,2392592,Partial,Pending,Yes,0,Underutilized
12104,10012,30041,20046,40062,5025,PO712104,04/03/2027,05/05/2026,06/10/2025,24,199,1748414,8,74576,8,34661,57536,4166,2604,1921957,Partial,Pending,Yes,20,Optimal
12105,10027,30001,20169,40386,5044,PO712105,02/01/2025,02/02/2026,02/08/2026,6,63,943551,3,26409,1,30543,7191,1944,5321,1014959,Closed,Completed,No,6,Optimal
12106,10038,30036,20195,40265,5024,PO712106,03/07/2025,04/01/2024,04/05/2025,16,60,800100,6,47160,16,45919,137920,19550,24032,1074681,Closed,Completed,No,12,Optimal
12107,10041,30039,20197,40299,5007,PO712107,04/12/2023,04/09/2024,05/02/2023,11,163,250042,1,3957,8,24952,85680,19864,6740,391235,Open,Completed,Yes,19,Optimal
12108,10001,30025,20139,40375,5005,PO712108,02/06/2025,02/04/2027,03/01/2027,25,92,523020,12,28560,7,4673,64372,1892,22961,645478,Open,Pending,No,19,Optimal
12109,10036,30021,20089,40068,5048,PO712109,06/11/2023,06/03/2025,06/06/2025,3,120,2763120,7,48797,10,5232,96930,21836,10485,2946400,Closed,Pending,No,7,Underutilized
12110,10047,30089,20070,40022,5002,PO712110,03/12/2025,03/09/2026,03/03/2027,6,94,2009532,1,7783,3,1878,34056,14883,24580,2092712,Closed,Completed,Yes,0,Underutilized
12111,10027,30024,20109,40389,5032,PO712111,05/11/2025,06/06/2025,06/03/2027,21,116,214716,2,13178,11,30031,152449,2622,6194,419190,Open,Completed,No,5,Underutilized
12112,10009,30040,20013,40371,5018,PO712112,10/06/2024,11/04/2024,11/01/2025,9,153,491130,2,14458,6,26323,46296,20596,17402,616205,Open,Pending,Yes,18,Underutilized
12113,10023,30053,20099,40156,5047,PO712113,01/10/2024,01/01/2026,02/10/2024,16,54,1145718,15,108375,15,24300,100740,29463,10760,1419356,Open,Pending,No,5,Optimal
12114,10039,30082,20148,40403,5009,PO712114,08/04/2025,08/07/2025,09/04/2024,16,63,946512,11,33077,13,43121,135395,19842,21465,1199412,Open,Pending,Yes,17,Underutilized
12115,10013,30098,20193,40224,5021,PO712115,01/06/2025,01/03/2026,02/02/2024,6,129,2087478,5,28150,6,30706,81570,24213,13222,2265339,Closed,Completed,Yes,14,Optimal
12116,10031,30046,20041,40494,5005,PO712116,06/12/2024,07/06/2024,07/07/2024,1,19,21603,1,9199,15,45890,169275,11783,20660,278410,Open,Completed,No,1,Optimal
12117,10015,30004,20142,40477,5030,PO712117,03/12/2026,03/03/2027,04/11/2025,15,158,3086372,7,49749,17,43188,55896,1616,17168,3253989,Open,Pending,Yes,7,Optimal
12118,10002,30023,20026,40427,5039,PO712118,03/01/2025,03/02/2027,04/08/2025,13,60,188100,11,51986,10,35181,136170,7974,18757,438168,Open,Completed,No,4,Optimal
12119,10024,30055,20092,40376,5029,PO712119,09/12/2024,10/01/2024,10/11/2025,22,173,2232219,2,17988,15,14755,49740,1845,18557,2335104,Partial,Completed,Yes,22,Optimal
12120,10032,30026,20127,40297,5044,PO712120,05/01/2027,06/08/2025,06/05/2027,21,108,749412,9,85365,20,4119,294580,26826,10718,1171020,Partial,Completed,No,16,Optimal
12121,10019,30086,20183,40265,5042,PO712121,07/06/2024,07/10/2025,08/07/2024,16,69,821169,15,117900,17,3386,222258,15527,3814,1184054,Closed,Pending,No,19,Optimal
12122,10041,30038,20103,40123,5030,PO712122,03/12/2025,04/04/2024,04/10/2025,18,31,71796,12,26424,11,25160,50391,1762,4724,180257,Closed,Completed,No,21,Optimal
12123,10020,30035,20098,40222,5005,PO712123,02/06/2026,03/03/2026,04/07/2025,23,193,4463704,15,67815,4,33236,12976,18553,21058,4617342,Closed,Completed,No,12,Underutilized
12124,10004,30030,20136,40320,5050,PO712124,02/10/2024,03/06/2024,03/03/2026,21,20,213860,2,8262,1,10159,11261,9131,9119,261792,Open,Pending,Yes,2,Optimal
12125,10044,30040,20122,40290,5010,PO712125,01/05/2026,02/03/2026,03/06/2025,19,5,121015,9,79173,11,3029,155881,13041,500,372639,Partial,Pending,Yes,0,Optimal
12126,10008,30034,20181,40331,5028,PO712126,05/09/2025,06/02/2024,06/01/2025,11,70,537390,8,20744,3,25015,27690,3603,6953,621395,Partial,Completed,Yes,23,Underutilized
12127,10014,30013,20162,40060,5025,PO712127,03/01/2024,03/06/2024,03/03/2025,9,28,57372,6,40200,9,44799,101700,25336,12377,281784,Partial,Pending,Yes,24,Underutilized
12128,10032,30020,20041,40094,5007,PO712128,10/06/2025,10/03/2026,11/09/2024,13,41,46617,10,20420,4,11102,45024,2244,11193,136600,Open,Pending,No,21,Underutilized
12129,10028,30010,20081,40145,5040,PO712129,01/10/2024,02/04/2023,02/02/2024,10,115,2344160,8,54024,7,18724,89789,21267,10242,2538206,Open,Completed,Yes,20,Underutilized
12130,10014,30002,20147,40086,5013,PO712130,09/08/2024,10/03/2024,10/05/2024,2,173,3043935,1,3273,8,4358,112280,25619,14653,3204118,Closed,Completed,Yes,3,Underutilized
12131,10024,30078,20198,40340,5008,PO712131,08/05/2024,08/01/2025,09/06/2024,24,126,792036,10,65130,5,28086,64345,2946,18038,970581,Open,Pending,No,16,Optimal
12132,10004,30061,20121,40479,5037,PO712132,07/05/2025,07/03/2026,07/07/2026,4,82,1264112,3,25953,8,30439,89248,16022,2937,1428711,Open,Completed,No,8,Optimal
12133,10021,30021,20018,40302,5039,PO712133,11/05/2024,12/03/2023,12/06/2023,3,71,436508,4,25668,19,20265,116926,22825,21183,643375,Partial,Completed,Yes,5,Underutilized
12134,10012,30003,20067,40010,5033,PO712134,03/03/2026,04/05/2025,04/04/2026,11,51,207978,13,122408,16,16231,124448,4777,12178,488020,Open,Completed,Yes,12,Underutilized
12135,10048,30047,20080,40055,5005,PO712135,11/10/2024,11/05/2025,11/02/2026,9,94,353440,12,77760,6,47824,38490,15675,17609,550798,Open,Pending,Yes,2,Optimal
12136,10030,30051,20087,40397,5030,PO712136,03/06/2025,04/01/2025,04/09/2025,8,106,2599438,14,111804,17,33345,121584,28052,14368,2908591,Open,Pending,Yes,20,Underutilized
12137,10047,30074,20041,40358,5033,PO712137,05/10/2024,06/03/2024,06/01/2026,22,137,155769,2,11540,16,37710,215312,2713,10660,433704,Partial,Pending,No,17,Underutilized
12138,10008,30042,20190,40420,5013,PO712138,09/11/2023,09/06/2025,10/07/2024,19,131,3259149,1,4380,9,43822,93843,9863,5944,3417001,Closed,Completed,Yes,15,Optimal
12139,10006,30056,20190,40005,5029,PO712139,06/04/2024,06/03/2025,07/07/2023,10,6,149274,6,53064,20,31703,156120,23032,12115,425308,Closed,Pending,Yes,13,Underutilized
12140,10012,30012,20076,40106,5041,PO712140,10/10/2025,10/01/2026,11/05/2025,23,52,952120,4,20356,11,40333,85855,16243,16440,1131347,Partial,Pending,No,1,Underutilized
12141,10023,30031,20125,40035,5046,PO712141,07/12/2025,07/07/2026,08/05/2025,17,33,249909,8,55272,4,15707,49716,17171,23748,411523,Partial,Pending,No,17,Underutilized
12142,10011,30091,20095,40083,5048,PO712142,01/01/2025,01/08/2026,02/02/2026,25,88,452760,3,11760,13,28722,129454,22899,14235,659830,Partial,Completed,No,0,Optimal
12143,10044,30082,20122,40438,5021,PO712143,01/01/2025,01/04/2025,01/02/2027,22,19,459857,8,60840,4,3098,44316,4904,1801,574816,Closed,Completed,No,6,Underutilized
12144,10017,30077,20126,40223,5031,PO712144,05/02/2027,06/10/2026,07/03/2025,11,195,3143595,13,127582,14,20589,181538,14702,17044,3505050,Closed,Pending,Yes,19,Optimal
12145,10018,30036,20174,40183,5024,PO712145,07/07/2026,08/01/2025,09/02/2024,20,113,453356,15,81030,1,7225,9567,29810,11450,592438,Closed,Pending,No,20,Underutilized
12146,10031,30094,20048,40319,5004,PO712146,04/02/2025,05/10/2024,06/04/2023,13,28,172340,6,16590,1,11831,8910,1239,24373,235283,Open,Completed,Yes,9,Optimal
12147,10039,30100,20049,40059,5031,PO712147,08/02/2026,08/07/2026,09/09/2024,9,12,244728,4,11952,3,26252,13794,27644,11153,335523,Open,Completed,No,19,Underutilized
12148,10028,30077,20040,40372,5035,PO712148,08/09/2025,09/05/2025,09/12/2025,7,38,382736,2,12326,3,35354,24534,2192,22178,479320,Partial,Completed,Yes,7,Optimal
12149,10049,30006,20007,40272,5021,PO712149,07/05/2027,08/09/2026,08/01/2027,4,103,1410276,7,35987,1,37575,3128,9348,12159,1508473,Open,Pending,Yes,19,Optimal
12150,10006,30085,20051,40128,5039,PO712150,07/06/2025,08/12/2023,08/11/2024,11,44,290400,11,104005,8,48744,83760,24021,5213,556143,Closed,Completed,No,2,Underutilized
12151,10033,30072,20129,40389,5025,PO712151,11/08/2025,12/03/2025,12/07/2025,4,154,1369060,7,46123,7,47677,38402,25406,15340,1542008,Partial,Pending,No,18,Optimal
12152,10023,30030,20039,40265,5042,PO712152,01/07/2025,02/01/2025,02/03/2026,14,185,1993005,1,7860,8,43873,107944,1698,17384,2171764,Open,Completed,No,6,Optimal
12153,10031,30024,20131,40237,5007,PO712153,02/12/2025,03/10/2025,04/03/2025,24,137,1355615,14,90202,3,45525,32331,5927,13117,1542717,Partial,Pending,Yes,22,Optimal
12154,10020,30087,20024,40193,5016,PO712154,01/01/2024,01/07/2024,01/12/2025,17,53,1190486,2,11638,16,40886,220064,26734,20279,1510087,Open,Pending,No,19,Optimal
12155,10036,30012,20141,40500,5021,PO712155,04/09/2024,04/12/2024,05/04/2024,22,196,1567020,8,72088,6,39640,50898,27496,10167,1767309,Open,Completed,No,11,Optimal
12156,10003,30023,20004,40316,5017,PO712156,09/02/2023,09/03/2025,10/04/2024,19,120,1161000,3,12450,16,40328,194848,24961,4934,1438521,Open,Pending,No,6,Underutilized
12157,10029,30081,20003,40370,5017,PO712157,02/09/2024,03/06/2024,04/06/2023,19,39,357045,15,101685,9,21066,119484,4667,1751,605698,Closed,Completed,No,8,Optimal
12158,10043,30086,20138,40045,5024,PO712158,03/09/2026,04/06/2025,04/03/2026,9,158,2635598,15,83475,6,23116,57690,26579,20434,2846892,Closed,Completed,No,14,Underutilized
12159,10040,30025,20113,40466,5021,PO712159,05/07/2024,05/05/2026,06/01/2025,15,34,836434,8,70352,1,20796,13104,21506,18028,980220,Closed,Completed,Yes,10,Optimal
12160,10005,30075,20145,40008,5033,PO712160,01/11/2025,01/08/2026,01/12/2026,4,14,86184,12,25104,2,10549,10224,25054,8144,165259,Partial,Completed,Yes,10,Underutilized
12161,10037,30065,20043,40185,5025,PO712161,05/08/2024,06/04/2023,06/01/2025,21,86,340904,11,60511,11,21019,114631,11917,15689,564671,Partial,Pending,No,8,Underutilized
12162,10011,30044,20109,40058,5001,PO712162,06/01/2024,06/02/2026,07/02/2024,6,152,281352,9,65961,13,36242,98124,29938,13022,524639,Closed,Completed,Yes,12,Optimal
12163,10021,30031,20153,40260,5031,PO712163,10/05/2024,10/12/2024,11/10/2023,17,84,1795752,7,30772,16,4045,215984,17768,489,2064810,Open,Pending,Yes,3,Underutilized
12164,10007,30046,20179,40428,5043,PO712164,04/01/2024,05/07/2023,05/11/2023,4,118,1116634,2,13596,5,28751,73375,12259,13443,1258058,Open,Pending,Yes,6,Optimal
12165,10034,30012,20062,40430,5015,PO712165,01/03/2027,01/06/2027,02/10/2025,11,100,1679900,6,40962,6,46900,83052,29503,8188,1888505,Open,Pending,No,5,Underutilized
12166,10032,30073,20020,40416,5034,PO712166,05/07/2023,06/05/2023,06/03/2024,10,166,216298,14,73444,2,17825,22040,16119,1100,346826,Closed,Completed,Yes,6,Underutilized
12167,10004,30008,20138,40325,5028,PO712167,06/05/2023,06/04/2025,07/05/2024,19,61,1017541,11,36168,5,45788,44940,17020,4701,1166158,Open,Pending,No,5,Optimal
12168,10033,30080,20094,40442,5032,PO712168,05/07/2025,05/02/2026,05/02/2026,0,43,650332,1,3340,18,17765,78102,6882,13722,770143,Closed,Pending,No,1,Underutilized
12169,10026,30043,20180,40419,5005,PO712169,10/07/2025,10/05/2026,11/06/2024,8,174,738630,7,40082,14,49598,122528,2690,7382,960910,Partial,Pending,No,7,Optimal
12170,10015,30070,20028,40434,5012,PO712170,04/04/2025,05/06/2024,05/06/2024,0,175,1096375,2,10326,13,25451,194909,8845,21430,1357336,Closed,Pending,No,22,Optimal
12171,10008,30002,20176,40224,5030,PO712171,03/11/2024,04/05/2024,04/06/2026,25,29,435203,12,67560,10,37882,139030,15841,10525,706041,Open,Completed,Yes,15,Optimal
12172,10003,30068,20130,40221,5029,PO712172,08/07/2027,09/04/2027,10/01/2026,15,84,1565172,5,35315,12,32199,126156,1477,1968,1762287,Closed,Pending,Yes,15,Underutilized
12173,10017,30022,20142,40418,5033,PO712173,03/07/2027,04/03/2027,05/08/2025,11,186,3633324,6,55686,20,2929,126880,11936,3465,3834220,Open,Pending,No,4,Optimal
12174,10039,30002,20098,40011,5010,PO712174,08/04/2025,09/10/2024,10/02/2023,10,187,4324936,2,11542,3,6059,12615,14417,16819,4386388,Partial,Pending,Yes,23,Underutilized
